"path","responsibility","planned_action","status","behavior","validation","remaining_work","validated_version","related_paths","sha256"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ServerDex.java","客户端服务端图鉴兼容入口","消息状态委托Kotlin；保留Cobblemon图鉴与GUI副作用","待验证","图鉴请求、摘要重试、Dexes替换、知识填充、形态能力值和关闭恢复","快照4项、全量96项及公开ABI通过","实际Dexes替换、反射字段、GUI和Mixin联调","B5-client-dex-state","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/client/ServerDexSnapshotState.kt","02506BB594697818E47BF29DB0DB436B343DF187B3851CFFA08D37701A75D22A"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ServerDexHandler.java","服务端图鉴接收兼容入口","保留公开静态入口并委托Kotlin协调器","待验证","图鉴消息主线程打开及每tick维护","公开ABI与原JAR一致；全量81项通过","真实图鉴同步和客户端tick","B5-client-handlers","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/client/ClientHandlerRuntime.kt","8CE95D0FCACC2C202A3EA29AC45F2041422F42E19EE1A06FEA87A9E6043062A0"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","待逐文件审查","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","568E75BA2C4ABB692A2FB0347B5CA33B6BC77D381C97F6A0849C3382D67257F4"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/TeamPreviewHandler.java","队伍预览兼容入口","保留公开静态入口并委托Kotlin协调器","待验证","同场更新、未关闭时打开、关闭后忽略","切换规则5项及全量81项通过；公开ABI一致","实际客户端收包与界面副作用","B5-client-handlers","src/main/kotlin/io/github/rinicesiberia/shadowbattle/client/ClientViewTransitions.kt;src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/client/ClientHandlerRuntime.kt","4F204139613F4E992E99544120EA6A1F02449B3B91D5226B6C72AC71BDA5B523"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/TeamPreviewScreen.java","队伍预览渲染、交互与发送兼容入口","保留Screen入口和渲染，委托Kotlin选择状态","待验证","槽位顺序、上限、锁定、确认、倒计时、点击和TeamPick发送","选择状态4项及全量123项通过；公开ABI一致","真实鼠标点击、网络发送和双方准备启动验证","B5-team-preview","src/main/kotlin/io/github/rinicesiberia/shadowbattle/client/TeamPreviewSelectionState.kt;src/test/kotlin/io/github/rinicesiberia/shadowbattle/client/TeamPreviewSelectionStateTest.kt","134F54629EAE61B22721DF2019E37DDA5B2BFC8A02296F1D5A034FE3DA052BA7"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","待逐文件审查","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","8604B1E90BC3C87DE6CDF61036D6F58A35D66DD6AA22518F9F74A0151C4FB758"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/UnknownMark.java","待逐文件审查","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","5843B5C99E03DD574D2DC8FC25C8DB0E3B08EF9113E036EA35037F2031901908"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/command/AbstractSubCommand.java","子命令服务与玩家约束兼容基类","审查保留公开继承契约","已审查保留","取得服务；非玩家来源发送指定失败消息","源码对应审查；命令树与全量87项通过；公开ABI一致","实际命令来源反馈验证","B5-command-runtime","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/command/CommandExecutionRuntime.kt","45F1BBE03B458168868B8725C611DD451535D30FFB718883847673EA122DC546"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/command/MainCommand.java","根命令公开注册入口","保留静态入口并委托Kotlin命令协调器","待验证","按固定顺序注册cbattle及七个子命令","命令树2项、全量87项及公开ABI通过","实际服务端注册与执行验证","B5-command-runtime","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/command/CommandExecutionRuntime.kt","DC9D020EF02FD8A17AF630E5CDEF6BBB5E0B7B57C2A4F28A9ED1CA843EFA28FC"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/command/SubCheckCommand.java","队伍检查命令兼容入口","保留公开名称和构建入口并委托Kotlin","待验证","仅玩家；图鉴就绪后反馈队伍兼容性","命令树、全量87项及公开ABI通过","实际玩家队伍与消息反馈","B5-command-runtime","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/command/CommandExecutionRuntime.kt","A8A1E1734DAA018B0FF7031FD19D4084B97FDD667367F898D6EA2C706B81791E"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/command/SubCommand.java","子命令公开扩展接口","审查保留名称、默认权限和构建签名","已审查保留","默认零权限；名称和命令节点构建契约","命令树2项、全量87项及公开ABI通过","实际服务端命令注册验证","B5-command-runtime","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/command/*","79CFDB1753802B43AA4118A00C0D3DD745B43B4E64D8A2452BFDFD51DA4E5662"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/command/SubJoinCommand.java","排队命令兼容入口","保留公开名称和构建入口并委托Kotlin","待验证","默认排行、清单校验、排队拒绝和返回码","排行规则4项、命令树2项、全量87项及公开ABI通过","实际排队与失败消息","B5-command-runtime","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/command/CommandExecutionRuntime.kt","EAC7E8CB664FADFAABDC1CAF02905328D77FC18A80BC3480628613D10413D180"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/command/SubLeaveCommand.java","离开队列命令兼容入口","保留公开名称和构建入口并委托Kotlin","待验证","仅玩家；离队拒绝和返回码","命令树、全量87项及公开ABI通过","实际离队与失败消息","B5-command-runtime","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/command/CommandExecutionRuntime.kt","D6C4B416A99D7D5E36C8A05EB6D92D15997CF92D7044815F54E7332076C4CC23"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/command/SubLogoutCommand.java","登出命令兼容入口","保留公开名称和构建入口并委托Kotlin","待验证","仅玩家；未登录拒绝；成功注销并反馈","命令树、全量87项及公开ABI通过","实际认证会话与消息反馈","B5-command-runtime","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/command/CommandExecutionRuntime.kt","DE9D7594AA427A74D552D9ADF46D340431F3C24AB56723CA253B62F5F879077F"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/command/SubOpenCommand.java","界面打开命令兼容入口","保留公开名称和构建入口并委托Kotlin","待验证","未登录打开认证；无参数主菜单；排行参数排行榜","排行规则4项、命令树2项、全量87项及公开ABI通过","实际客户端界面下发与失败消息","B5-command-runtime","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/command/CommandExecutionRuntime.kt","70EE2AEB69D22D7ECFE65AF7F7AE477647BC3ECA02DFE0A423ACFC8945842040"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/command/SubReloadCommand.java","配置重载命令兼容入口","保留公开名称、二级权限和构建入口并委托Kotlin","待验证","重载成功/失败、实时字段反馈、重连及拒绝后重试","重载规则4项、权限树2项、全量87项及公开ABI通过","实际配置文件、权限和连接重建","B5-command-runtime","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/command/CommandExecutionRuntime.kt","F74D8776D7B62EC114D7416B95D52577A343D5628733C33A57A25848E86577C5"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/command/SubStatusCommand.java","状态命令兼容入口","保留公开名称和构建入口并委托Kotlin","待验证","连接、账户和图鉴状态依次反馈","命令树、全量87项及公开ABI通过","实际连接、账户及图鉴状态反馈","B5-command-runtime","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/command/CommandExecutionRuntime.kt","CABEE979B1F700EAA51AC087DDE0D2FCF5CA601B7C0622079699DBA1EC6ADDDC"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/config/CobbleBattleConfig.java","公开配置数据与加载/热更新兼容入口","保留公开ABI，委托Kotlin配置模块","已验证","公开字段、加载、热更新及端口/帧边界","配置5项、全量59项通过；原JAR与当前javap公开签名一致","真实配置热更新与服务重连集成","B5-public-abi","src/main/kotlin/io/github/rinicesiberia/shadowbattle/configuration/ConfigurationValidation.kt;src/main/kotlin/io/github/rinicesiberia/shadowbattle/configuration/ConfigurationRepository.kt","D6F7D7C7EEA31D494641B11A0F92B2464437C2AF08B76266FD462C73947961D2"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/config/ConfigFile.java","待逐文件审查","删除并迁移Kotlin","已验证","待建立对应关系","配置契约5项回归通过","无；后续依赖变更需重跑","B2-configuration","src/main/kotlin/io/github/rinicesiberia/shadowbattle/configuration/ConfigurationRepository.kt","BA38DE4B63A98A850883E497725B30C97C702930A718FFCFA4E0E28CB3FFD653"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/config/ServerIdentity.java","待逐文件审查","保留公开兼容入口，委托Kotlin","已验证","待建立对应关系","配置5项及身份3项契约通过","后续受影响时重跑","B2-configuration","","53002CA51CA05B293307648C15FCABB44ADFE41A85136CFF3A0E08DB26C4C3EF"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/config/YamlTree.java","待逐文件审查","删除并迁移Kotlin","已验证","待建立对应关系","配置契约5项回归通过","无；后续依赖变更需重跑","B2-configuration","src/main/kotlin/io/github/rinicesiberia/shadowbattle/configuration/ConfigurationDocument.kt","C103FE789964E9138E6986CF9FF841CDCF837D074387D2A4B47E8AA7203E5B8D"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/dex/RemoteDex.java","远端图鉴兼容入口与Pokémon合法性检查","快照和纯规则委托Kotlin；保留游戏对象投影","待验证","磁盘缓存、远端快照、能力/招式/EV/IV拒绝和队伍描述","快照5项、规则4项、全量100项及公开ABI通过","真实Pokémon对象、拒绝文本、服务握手和异常缓存集成","B4-dex-legality","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/dex/RemoteDexSnapshotState.kt;src/main/kotlin/io/github/rinicesiberia/shadowbattle/dex/DexLegalityRules.kt","1965ED6D4392C4E959306D66D16B3D5E1058493CC63DB3113669877A52EAA115"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/lang/Msg.java","待逐文件审查","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","AED475A1C3E939F4BF278A84F9E86F9CAA368B489A375855780124A37F4D3539"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/mixin/BattleActorMixin.java","对战选择规则拦截","保留Mixin目标和处理器兼容入口，提取可测试内部逻辑","待验证","注入目标名、分侧加载和回调描述符保持","元数据契约及全量101项通过；实际客户端和专用服务端装载无本项目Mixin错误","触发对应客户端或服务端回调并验证游戏内副作用","B5-server-startup","src/main/resources/cobblebattle.mixins.json;src/test/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/mixin/MixinMetadataContractTest.kt","465A641366532876361FE556C1B5850D6EA154556DB7634664CEB845021249CC"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/mixin/BattleMessagePaneMixin.java","战斗消息区域避让聊天面板","保留Mixin目标和处理器兼容入口，提取可测试内部逻辑","待验证","注入目标名、分侧加载和回调描述符保持","元数据契约及全量101项通过；实际客户端和专用服务端装载无本项目Mixin错误","触发对应客户端或服务端回调并验证游戏内副作用","B5-server-startup","src/main/resources/cobblebattle.mixins.json;src/test/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/mixin/MixinMetadataContractTest.kt","20D92A16DBD6602F92A0DBE820007B4FD11625AC44EF2DF3183FB6501F3AF46C"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/mixin/ClientPokedexSyncMixin.java","客户端图鉴同步失效通知","保留Mixin目标和处理器兼容入口，提取可测试内部逻辑","待验证","注入目标名、分侧加载和回调描述符保持","元数据契约及全量101项通过；实际客户端和专用服务端装载无本项目Mixin错误","触发对应客户端或服务端回调并验证游戏内副作用","B5-server-startup","src/main/resources/cobblebattle.mixins.json;src/test/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/mixin/MixinMetadataContractTest.kt","7236D697C8C3A8288E9E53FFB449E7359938BE609A0F1DBA263D4B7C1BFD33BB"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/mixin/CobblemonClientMixin.java","服务器图鉴数据替代入口","保留Mixin目标和处理器兼容入口，提取可测试内部逻辑","待验证","注入目标名、分侧加载和回调描述符保持","元数据契约及全量101项通过；实际客户端和专用服务端装载无本项目Mixin错误","触发对应客户端或服务端回调并验证游戏内副作用","B5-server-startup","src/main/resources/cobblebattle.mixins.json;src/test/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/mixin/MixinMetadataContractTest.kt","35816F3A5725C0B40728DC0BC82DCE0366A2F0F6BA97BC7467068E95B6FE59E9"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/mixin/GraalShowdownServiceMixin.java","Showdown启动、选择与输出中继","保留Mixin目标和处理器兼容入口，提取可测试内部逻辑","待验证","注入目标名、分侧加载和回调描述符保持","元数据契约及全量101项通过；实际客户端和专用服务端装载无本项目Mixin错误","触发对应客户端或服务端回调并验证游戏内副作用","B5-server-startup","src/main/resources/cobblebattle.mixins.json;src/test/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/mixin/MixinMetadataContractTest.kt","CBD5C29105C082FDD6F402CF5870D5055C89C4E30277BFD3FF64209206C3DBF1"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/mixin/PokedexGUIMixin.java","服务器图鉴页面显示与返回交互","保留Mixin目标和处理器兼容入口，提取可测试内部逻辑","待验证","注入目标名、分侧加载和回调描述符保持","元数据契约及全量101项通过；实际客户端和专用服务端装载无本项目Mixin错误","触发对应客户端或服务端回调并验证游戏内副作用","B5-server-startup","src/main/resources/cobblebattle.mixins.json;src/test/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/mixin/MixinMetadataContractTest.kt","EBE77A9CB732EB037A94380DDD0C5D6F41ED515AA0A2CC17F40783AD41EAD7C9"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/neoforge/CobbleBattleNeoForge.java","原NeoForge模组入口","删除Java实现并迁移为同包同名Kotlin入口","已验证","@Mod标识、公开零参数构造、公共端先初始化且客户端条件初始化","Java实现删除、Kotlin同名替代、公开ABI及客户端/专用服务端构造均通过","入口变化时重跑双端启动","B5-neoforge-entry","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/neoforge/CobbleBattleNeoForge.kt","C37DED54841ACE3D272B652945522F563829795A3B56DD39C103C60731F53B9F"
